season,home_team,away_team,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4,outcome
2012,MIL,CHA,Brandon Jennings,Ersan Ilyasova,Jon Leuer,Mike Dunleavy,Monta Ellis,Bismack Biyombo,Byron Mullens,Gerald Henderson,Kemba Walker,Tyrus Thomas,1
2012,MIL,CHA,Brandon Jennings,Ersan Ilyasova,Jon Leuer,Mike Dunleavy,Monta Ellis,Byron Mullens,D.J. White,Gerald Henderson,Kemba Walker,Tyrus Thomas,1
2012,MIL,CHA,Brandon Jennings,Ekpe Udoh,Ersan Ilyasova,Monta Ellis,Shaun Livingston,Bismack Biyombo,Byron Mullens,Derrick Brown,Gerald Henderson,Kemba Walker,-1
2012,MIL,CHA,Beno Udrih,Ersan Ilyasova,Larry Sanders,Mike Dunleavy,Monta Ellis,Bismack Biyombo,Byron Mullens,Derrick Brown,Gerald Henderson,Kemba Walker,-1
2012,MIL,CHA,Beno Udrih,Jon Leuer,Larry Sanders,Mike Dunleavy,Monta Ellis,Bismack Biyombo,Byron Mullens,Derrick Brown,Gerald Henderson,Kemba Walker,-1
2012,MIL,CHA,Beno Udrih,Jon Leuer,Larry Sanders,Mike Dunleavy,Monta Ellis,Cory Higgins,D.J. White,Derrick Brown,Matt Carroll,Tyrus Thomas,1
2012,MIL,CHA,Beno Udrih,Brandon Jennings,Ekpe Udoh,Larry Sanders,Mike Dunleavy,Cory Higgins,D.J. White,Derrick Brown,Matt Carroll,Tyrus Thomas,-1
2012,MIL,CHA,Beno Udrih,Brandon Jennings,Ekpe Udoh,Larry Sanders,Mike Dunleavy,Bismack Biyombo,Byron Mullens,Gerald Henderson,Kemba Walker,Matt Carroll,-1
2012,MIL,CHA,Brandon Jennings,Ekpe Udoh,Ersan Ilyasova,Mike Dunleavy,Monta Ellis,Bismack Biyombo,Byron Mullens,Derrick Brown,Gerald Henderson,Kemba Walker,1
2012,MIL,POR,Brandon Jennings,Carlos Delfino,Drew Gooden,Ersan Ilyasova,Monta Ellis,Joel Przybilla,LaMarcus Aldridge,Nicolas Batum,Raymond Felton,Wesley Matthews,-1
2012,MIL,POR,Beno Udrih,Brandon Jennings,Carlos Delfino,Ekpe Udoh,Ersan Ilyasova,Joel Przybilla,LaMarcus Aldridge,Nicolas Batum,Raymond Felton,Wesley Matthews,1
2012,MIL,POR,Beno Udrih,Brandon Jennings,Ekpe Udoh,Ersan Ilyasova,Mike Dunleavy,J.J. Hickson,Joel Przybilla,Nicolas Batum,Raymond Felton,Wesley Matthews,1
2012,MIL,POR,Beno Udrih,Drew Gooden,Ekpe Udoh,Mike Dunleavy,Monta Ellis,J.J. Hickson,Jamal Crawford,Jonny Flynn,Luke Babbitt,Wesley Matthews,1
2012,MIL,POR,Beno Udrih,Drew Gooden,Ekpe Udoh,Mike Dunleavy,Monta Ellis,J.J. Hickson,Jamal Crawford,Jonny Flynn,LaMarcus Aldridge,Luke Babbitt,-1
2012,MIL,POR,Beno Udrih,Drew Gooden,Ekpe Udoh,Mike Dunleavy,Monta Ellis,J.J. Hickson,Jamal Crawford,Jonny Flynn,Luke Babbitt,Nicolas Batum,-1
2012,MIL,POR,Beno Udrih,Drew Gooden,Ersan Ilyasova,Mike Dunleavy,Monta Ellis,J.J. Hickson,Jamal Crawford,Luke Babbitt,Nicolas Batum,Nolan Smith,-1
2012,MIL,POR,Brandon Jennings,Drew Gooden,Ersan Ilyasova,Mike Dunleavy,Monta Ellis,J.J. Hickson,Jamal Crawford,Luke Babbitt,Nicolas Batum,Nolan Smith,1
2012,MIL,POR,Brandon Jennings,Carlos Delfino,Ersan Ilyasova,Larry Sanders,Monta Ellis,Jamal Crawford,Joel Przybilla,Luke Babbitt,Nicolas Batum,Nolan Smith,-1
2012,MIL,POR,Brandon Jennings,Carlos Delfino,Ersan Ilyasova,Larry Sanders,Monta Ellis,Jamal Crawford,Joel Przybilla,Nicolas Batum,Raymond Felton,Wesley Matthews,1
2012,MIL,POR,Brandon Jennings,Carlos Delfino,Ersan Ilyasova,Larry Sanders,Monta Ellis,Jamal Crawford,Joel Przybilla,LaMarcus Aldridge,Raymond Felton,Wesley Matthews,1
2012,MIL,POR,Brandon Jennings,Carlos Delfino,Ekpe Udoh,Larry Sanders,Monta Ellis,Jamal Crawford,Joel Przybilla,LaMarcus Aldridge,Raymond Felton,Wesley Matthews,-1
2012,MIL,POR,Brandon Jennings,Carlos Delfino,Drew Gooden,Ersan Ilyasova,Monta Ellis,J.J. Hickson,Jamal Crawford,Joel Przybilla,Raymond Felton,Wesley Matthews,1
2012,MIL,POR,Brandon Jennings,Carlos Delfino,Drew Gooden,Ersan Ilyasova,Monta Ellis,Joel Przybilla,LaMarcus Aldridge,Nicolas Batum,Raymond Felton,Wesley Matthews,1
2012,MIL,POR,Brandon Jennings,Carlos Delfino,Drew Gooden,Ersan Ilyasova,Monta Ellis,Jamal Crawford,Joel Przybilla,LaMarcus Aldridge,Raymond Felton,Wesley Matthews,-1
2012,MIL,POR,Beno Udrih,Ekpe Udoh,Larry Sanders,Mike Dunleavy,Monta Ellis,J.J. Hickson,Jamal Crawford,LaMarcus Aldridge,Raymond Felton,Wesley Matthews,1
2012,MIL,POR,Beno Udrih,Ekpe Udoh,Larry Sanders,Mike Dunleavy,Monta Ellis,J.J. Hickson,Jamal Crawford,Jonny Flynn,LaMarcus Aldridge,Luke Babbitt,1
2012,MIL,POR,Beno Udrih,Brandon Jennings,Ekpe Udoh,Larry Sanders,Mike Dunleavy,J.J. Hickson,Jamal Crawford,Jonny Flynn,Luke Babbitt,Nicolas Batum,-1
2012,MIL,POR,Beno Udrih,Brandon Jennings,Ekpe Udoh,Larry Sanders,Mike Dunleavy,J.J. Hickson,Jamal Crawford,Jonny Flynn,Nicolas Batum,Wesley Matthews,-1
2012,MIL,POR,Beno Udrih,Brandon Jennings,Ekpe Udoh,Larry Sanders,Mike Dunleavy,Jamal Crawford,Joel Przybilla,Nicolas Batum,Raymond Felton,Wesley Matthews,-1
2012,MIL,POR,Beno Udrih,Brandon Jennings,Ekpe Udoh,Larry Sanders,Mike Dunleavy,Joel Przybilla,LaMarcus Aldridge,Nicolas Batum,Raymond Felton,Wesley Matthews,1
2012,MIL,POR,Beno Udrih,Brandon Jennings,Ekpe Udoh,Larry Sanders,Mike Dunleavy,J.J. Hickson,LaMarcus Aldridge,Nicolas Batum,Raymond Felton,Wesley Matthews,1
2012,MIL,POR,Beno Udrih,Brandon Jennings,Ekpe Udoh,Larry Sanders,Mike Dunleavy,J.J. Hickson,Jamal Crawford,LaMarcus Aldridge,Raymond Felton,Wesley Matthews,1
2012,MIL,POR,Beno Udrih,Brandon Jennings,Ekpe Udoh,Larry Sanders,Mike Dunleavy,Jamal Crawford,LaMarcus Aldridge,Luke Babbitt,Raymond Felton,Wesley Matthews,1
2012,MIL,POR,Beno Udrih,Jon Brockman,Jon Leuer,Shaun Livingston,Tobias Harris,Hasheem Thabeet,Jonny Flynn,Luke Babbitt,Nolan Smith,Wesley Matthews,1
2012,MIL,NYK,Brandon Jennings,Carlos Delfino,Drew Gooden,Ersan Ilyasova,Monta Ellis,Baron Davis,Carmelo Anthony,Iman Shumpert,Landry Fields,Tyson Chandler,-1
2012,MIL,NYK,Brandon Jennings,Ekpe Udoh,Luc Mbah a Moute,Mike Dunleavy,Monta Ellis,Baron Davis,Carmelo Anthony,Iman Shumpert,Landry Fields,Tyson Chandler,-1
2012,MIL,NYK,Beno Udrih,Brandon Jennings,Ekpe Udoh,Luc Mbah a Moute,Mike Dunleavy,Carmelo Anthony,Iman Shumpert,J.R. Smith,Mike Bibby,Tyson Chandler,1
2012,MIL,NYK,Beno Udrih,Ekpe Udoh,Luc Mbah a Moute,Mike Dunleavy,Monta Ellis,Iman Shumpert,J.R. Smith,Mike Bibby,Steve Novak,Tyson Chandler,1
2012,MIL,NYK,Beno Udrih,Larry Sanders,Luc Mbah a Moute,Mike Dunleavy,Monta Ellis,Iman Shumpert,J.R. Smith,Mike Bibby,Steve Novak,Tyson Chandler,-1
2012,MIL,NYK,Beno Udrih,Larry Sanders,Luc Mbah a Moute,Mike Dunleavy,Monta Ellis,Iman Shumpert,J.R. Smith,Jared Jeffries,Mike Bibby,Steve Novak,1
2012,MIL,NYK,Beno Udrih,Larry Sanders,Luc Mbah a Moute,Mike Dunleavy,Monta Ellis,Carmelo Anthony,J.R. Smith,Jared Jeffries,Mike Bibby,Steve Novak,-1
2012,MIL,NYK,Beno Udrih,Carlos Delfino,Larry Sanders,Mike Dunleavy,Monta Ellis,Carmelo Anthony,Jared Jeffries,Landry Fields,Mike Bibby,Steve Novak,1
2012,MIL,NYK,Brandon Jennings,Carlos Delfino,Larry Sanders,Mike Dunleavy,Monta Ellis,Carmelo Anthony,Jared Jeffries,Landry Fields,Mike Bibby,Steve Novak,-1
2012,MIL,NYK,Brandon Jennings,Carlos Delfino,Ekpe Udoh,Mike Dunleavy,Monta Ellis,Baron Davis,Carmelo Anthony,Landry Fields,Steve Novak,Tyson Chandler,1
2012,MIL,NYK,Brandon Jennings,Carlos Delfino,Larry Sanders,Mike Dunleavy,Monta Ellis,Baron Davis,Carmelo Anthony,Landry Fields,Steve Novak,Tyson Chandler,-1
2012,MIL,NYK,Brandon Jennings,Carlos Delfino,Larry Sanders,Mike Dunleavy,Monta Ellis,Baron Davis,Carmelo Anthony,Iman Shumpert,Landry Fields,Tyson Chandler,-1
2012,MIL,NYK,Brandon Jennings,Carlos Delfino,Ersan Ilyasova,Luc Mbah a Moute,Monta Ellis,Baron Davis,Carmelo Anthony,Iman Shumpert,Landry Fields,Tyson Chandler,-1
2012,MIL,NYK,Brandon Jennings,Carlos Delfino,Ersan Ilyasova,Luc Mbah a Moute,Monta Ellis,Carmelo Anthony,Iman Shumpert,J.R. Smith,Landry Fields,Tyson Chandler,1
2012,MIL,NYK,Brandon Jennings,Ersan Ilyasova,Luc Mbah a Moute,Mike Dunleavy,Monta Ellis,Carmelo Anthony,Iman Shumpert,J.R. Smith,Landry Fields,Tyson Chandler,-1
2012,MIL,NYK,Brandon Jennings,Larry Sanders,Luc Mbah a Moute,Mike Dunleavy,Monta Ellis,Carmelo Anthony,Iman Shumpert,J.R. Smith,Landry Fields,Tyson Chandler,1
2012,MIL,NYK,Beno Udrih,Larry Sanders,Luc Mbah a Moute,Mike Dunleavy,Monta Ellis,Iman Shumpert,J.R. Smith,Landry Fields,Steve Novak,Tyson Chandler,-1
2012,MIL,NYK,Beno Udrih,Larry Sanders,Luc Mbah a Moute,Mike Dunleavy,Monta Ellis,Iman Shumpert,J.R. Smith,Jared Jeffries,Landry Fields,Steve Novak,-1
2012,MIL,NYK,Beno Udrih,Brandon Jennings,Carlos Delfino,Ekpe Udoh,Mike Dunleavy,Carmelo Anthony,Iman Shumpert,J.R. Smith,Jared Jeffries,Steve Novak,-1
2012,MIL,NYK,Beno Udrih,Brandon Jennings,Carlos Delfino,Ekpe Udoh,Mike Dunleavy,Carmelo Anthony,Iman Shumpert,J.R. Smith,Steve Novak,Tyson Chandler,-1
2012,MIL,NYK,Brandon Jennings,Ekpe Udoh,Luc Mbah a Moute,Mike Dunleavy,Monta Ellis,Carmelo Anthony,Iman Shumpert,J.R. Smith,Steve Novak,Tyson Chandler,-1
2012,DET,MIL,Brandon Knight,Greg Monroe,Jason Maxiell,Rodney Stuckey,Tayshaun Prince,Brandon Jennings,Carlos Delfino,Drew Gooden,Ersan Ilyasova,Monta Ellis,1
2012,DET,MIL,Brandon Knight,Greg Monroe,Jason Maxiell,Rodney Stuckey,Tayshaun Prince,Brandon Jennings,Carlos Delfino,Drew Gooden,Ekpe Udoh,Monta Ellis,-1
2012,DET,MIL,Ben Gordon,Brandon Knight,Greg Monroe,Jonas Jerebko,Tayshaun Prince,Beno Udrih,Carlos Delfino,Drew Gooden,Ekpe Udoh,Monta Ellis,-1
2012,DET,MIL,Ben Gordon,Greg Monroe,Jonas Jerebko,Tayshaun Prince,Will Bynum,Beno Udrih,Ekpe Udoh,Larry Sanders,Mike Dunleavy,Monta Ellis,1
2012,DET,MIL,Ben Gordon,Ben Wallace,Jonas Jerebko,Tayshaun Prince,Will Bynum,Beno Udrih,Brandon Jennings,Ekpe Udoh,Larry Sanders,Mike Dunleavy,-1
2012,DET,MIL,Ben Gordon,Ben Wallace,Damien Wilkins,Jonas Jerebko,Will Bynum,Beno Udrih,Brandon Jennings,Ekpe Udoh,Larry Sanders,Mike Dunleavy,1
2012,DET,MIL,Ben Gordon,Ben Wallace,Damien Wilkins,Jonas Jerebko,Will Bynum,Brandon Jennings,Drew Gooden,Ersan Ilyasova,Mike Dunleavy,Monta Ellis,-1
2012,DET,MIL,Ben Gordon,Brandon Knight,Damien Wilkins,Greg Monroe,Jason Maxiell,Brandon Jennings,Drew Gooden,Ersan Ilyasova,Mike Dunleavy,Monta Ellis,1
2012,DET,MIL,Ben Gordon,Brandon Knight,Damien Wilkins,Greg Monroe,Jason Maxiell,Brandon Jennings,Carlos Delfino,Drew Gooden,Ersan Ilyasova,Monta Ellis,1
2012,DET,MIL,Ben Gordon,Brandon Knight,Greg Monroe,Jason Maxiell,Tayshaun Prince,Brandon Jennings,Carlos Delfino,Drew Gooden,Ersan Ilyasova,Monta Ellis,-1
2012,DET,MIL,Ben Gordon,Brandon Knight,Greg Monroe,Jason Maxiell,Tayshaun Prince,Brandon Jennings,Carlos Delfino,Drew Gooden,Ersan Ilyasova,Monta Ellis,-1
2012,DET,MIL,Brandon Knight,Greg Monroe,Jason Maxiell,Rodney Stuckey,Tayshaun Prince,Brandon Jennings,Carlos Delfino,Drew Gooden,Ersan Ilyasova,Monta Ellis,-1
2012,DET,MIL,Ben Gordon,Brandon Knight,Greg Monroe,Jason Maxiell,Tayshaun Prince,Brandon Jennings,Carlos Delfino,Drew Gooden,Ersan Ilyasova,Monta Ellis,1
2012,DET,MIL,Ben Gordon,Brandon Knight,Damien Wilkins,Greg Monroe,Jason Maxiell,Brandon Jennings,Drew Gooden,Ekpe Udoh,Mike Dunleavy,Monta Ellis,1
2012,DET,MIL,Ben Gordon,Brandon Knight,Damien Wilkins,Greg Monroe,Jonas Jerebko,Brandon Jennings,Drew Gooden,Ekpe Udoh,Mike Dunleavy,Monta Ellis,1
2012,DET,MIL,Ben Gordon,Ben Wallace,Brandon Knight,Damien Wilkins,Jonas Jerebko,Beno Udrih,Drew Gooden,Ekpe Udoh,Mike Dunleavy,Monta Ellis,-1
2012,DET,MIL,Ben Gordon,Ben Wallace,Damien Wilkins,Jonas Jerebko,Will Bynum,Beno Udrih,Ekpe Udoh,Larry Sanders,Mike Dunleavy,Monta Ellis,-1
2012,DET,MIL,Ben Gordon,Ben Wallace,Damien Wilkins,Jonas Jerebko,Will Bynum,Beno Udrih,Brandon Jennings,Ekpe Udoh,Larry Sanders,Mike Dunleavy,-1
2012,DET,MIL,Ben Gordon,Ben Wallace,Brandon Knight,Jonas Jerebko,Will Bynum,Beno Udrih,Brandon Jennings,Carlos Delfino,Drew Gooden,Ersan Ilyasova,-1
2012,DET,MIL,Ben Gordon,Brandon Knight,Greg Monroe,Jason Maxiell,Will Bynum,Brandon Jennings,Carlos Delfino,Drew Gooden,Ersan Ilyasova,Monta Ellis,-1
2012,MIL,IND,Brandon Jennings,Carlos Delfino,Drew Gooden,Ersan Ilyasova,Monta Ellis,Danny Granger,David West,George Hill,Paul George,Roy Hibbert,-1
2012,MIL,IND,Brandon Jennings,Carlos Delfino,Drew Gooden,Ekpe Udoh,Monta Ellis,Danny Granger,David West,George Hill,Paul George,Roy Hibbert,-1
2012,MIL,IND,Beno Udrih,Drew Gooden,Ekpe Udoh,Luc Mbah a Moute,Monta Ellis,Danny Granger,George Hill,Leandro Barbosa,Roy Hibbert,Tyler Hansbrough,-1
2012,MIL,IND,Beno Udrih,Ekpe Udoh,Larry Sanders,Luc Mbah a Moute,Monta Ellis,Danny Granger,George Hill,Leandro Barbosa,Roy Hibbert,Tyler Hansbrough,1
2012,MIL,IND,Beno Udrih,Ekpe Udoh,Larry Sanders,Luc Mbah a Moute,Monta Ellis,A.J. Price,Danny Granger,Leandro Barbosa,Lou Amundson,Tyler Hansbrough,1
2012,MIL,IND,Beno Udrih,Brandon Jennings,Ekpe Udoh,Larry Sanders,Luc Mbah a Moute,A.J. Price,Dahntay Jones,Leandro Barbosa,Lou Amundson,Tyler Hansbrough,-1
2012,MIL,IND,Beno Udrih,Brandon Jennings,Ekpe Udoh,Larry Sanders,Mike Dunleavy,A.J. Price,Dahntay Jones,Leandro Barbosa,Lou Amundson,Tyler Hansbrough,-1
2012,MIL,IND,Brandon Jennings,Ersan Ilyasova,Larry Sanders,Mike Dunleavy,Monta Ellis,A.J. Price,Dahntay Jones,David West,Leandro Barbosa,Tyler Hansbrough,-1
2012,MIL,IND,Brandon Jennings,Drew Gooden,Ersan Ilyasova,Mike Dunleavy,Monta Ellis,A.J. Price,Dahntay Jones,David West,Leandro Barbosa,Tyler Hansbrough,1
2012,MIL,IND,Brandon Jennings,Drew Gooden,Ersan Ilyasova,Mike Dunleavy,Monta Ellis,Danny Granger,David West,George Hill,Paul George,Roy Hibbert,-1
2012,MIL,IND,Brandon Jennings,Carlos Delfino,Drew Gooden,Ersan Ilyasova,Monta Ellis,Danny Granger,David West,George Hill,Paul George,Roy Hibbert,-1
2012,MIL,IND,Brandon Jennings,Drew Gooden,Larry Sanders,Luc Mbah a Moute,Monta Ellis,Danny Granger,David West,George Hill,Paul George,Roy Hibbert,1
2012,MIL,IND,Brandon Jennings,Carlos Delfino,Drew Gooden,Larry Sanders,Luc Mbah a Moute,George Hill,Leandro Barbosa,Paul George,Roy Hibbert,Tyler Hansbrough,1
2012,MIL,IND,Brandon Jennings,Carlos Delfino,Drew Gooden,Ersan Ilyasova,Monta Ellis,Danny Granger,David West,George Hill,Paul George,Roy Hibbert,1
2012,MIL,IND,Brandon Jennings,Carlos Delfino,Drew Gooden,Ekpe Udoh,Monta Ellis,Danny Granger,George Hill,Leandro Barbosa,Roy Hibbert,Tyler Hansbrough,1
2012,MIL,IND,Brandon Jennings,Carlos Delfino,Drew Gooden,Ekpe Udoh,Monta Ellis,Dahntay Jones,George Hill,Leandro Barbosa,Lou Amundson,Tyler Hansbrough,-1
2012,MIL,IND,Brandon Jennings,Larry Sanders,Luc Mbah a Moute,Mike Dunleavy,Monta Ellis,A.J. Price,Dahntay Jones,Leandro Barbosa,Lou Amundson,Tyler Hansbrough,-1
2012,MIL,IND,Brandon Jennings,Carlos Delfino,Larry Sanders,Luc Mbah a Moute,Mike Dunleavy,A.J. Price,Dahntay Jones,Leandro Barbosa,Lou Amundson,Tyler Hansbrough,-1
2012,MIL,IND,Brandon Jennings,Carlos Delfino,Larry Sanders,Luc Mbah a Moute,Mike Dunleavy,A.J. Price,Dahntay Jones,David West,Leandro Barbosa,Tyler Hansbrough,1
2012,MIL,IND,Brandon Jennings,Larry Sanders,Luc Mbah a Moute,Mike Dunleavy,Monta Ellis,A.J. Price,Dahntay Jones,David West,Leandro Barbosa,Tyler Hansbrough,-1
2012,MIL,IND,Brandon Jennings,Larry Sanders,Luc Mbah a Moute,Mike Dunleavy,Monta Ellis,Danny Granger,David West,George Hill,Paul George,Roy Hibbert,-1
2012,MIL,IND,Brandon Jennings,Ersan Ilyasova,Larry Sanders,Mike Dunleavy,Monta Ellis,Danny Granger,David West,George Hill,Paul George,Roy Hibbert,1
2012,WAS,MIL,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,Brandon Jennings,Carlos Delfino,Drew Gooden,Ersan Ilyasova,Monta Ellis,-1
2012,WAS,MIL,Cartier Martin,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,Brandon Jennings,Carlos Delfino,Drew Gooden,Ersan Ilyasova,Monta Ellis,1
2012,WAS,MIL,Cartier Martin,James Singleton,John Wall,Jordan Crawford,Nene Hilario,Brandon Jennings,Ekpe Udoh,Ersan Ilyasova,Mike Dunleavy,Monta Ellis,1
2012,WAS,MIL,Cartier Martin,James Singleton,Jordan Crawford,Nene Hilario,Shelvin Mack,Beno Udrih,Ekpe Udoh,Ersan Ilyasova,Mike Dunleavy,Monta Ellis,-1
2012,WAS,MIL,Cartier Martin,James Singleton,Maurice Evans,Nene Hilario,Shelvin Mack,Beno Udrih,Ekpe Udoh,Ersan Ilyasova,Mike Dunleavy,Monta Ellis,1
2012,WAS,MIL,Cartier Martin,James Singleton,Maurice Evans,Nene Hilario,Shelvin Mack,Beno Udrih,Ekpe Udoh,Luc Mbah a Moute,Mike Dunleavy,Shaun Livingston,1
2012,WAS,MIL,James Singleton,John Wall,Jordan Crawford,Kevin Seraphin,Maurice Evans,Brandon Jennings,Drew Gooden,Luc Mbah a Moute,Mike Dunleavy,Shaun Livingston,-1
2012,WAS,MIL,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,Morris Almond,Brandon Jennings,Drew Gooden,Ersan Ilyasova,Mike Dunleavy,Monta Ellis,1
2012,WAS,MIL,Brian Cook,Jan Vesely,Jordan Crawford,Morris Almond,Shelvin Mack,Brandon Jennings,Carlos Delfino,Jon Brockman,Mike Dunleavy,Monta Ellis,1
2012,WAS,MIL,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,Brandon Jennings,Carlos Delfino,Drew Gooden,Ersan Ilyasova,Monta Ellis,1
2012,WAS,MIL,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,Brandon Jennings,Drew Gooden,Ersan Ilyasova,Mike Dunleavy,Monta Ellis,1
2012,WAS,MIL,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,Maurice Evans,Brandon Jennings,Ekpe Udoh,Ersan Ilyasova,Mike Dunleavy,Monta Ellis,-1
2012,WAS,MIL,Jan Vesely,John Wall,Jordan Crawford,Maurice Evans,Nene Hilario,Brandon Jennings,Ekpe Udoh,Ersan Ilyasova,Mike Dunleavy,Monta Ellis,1
2012,WAS,MIL,Cartier Martin,Jan Vesely,John Wall,Maurice Evans,Nene Hilario,Brandon Jennings,Ekpe Udoh,Ersan Ilyasova,Mike Dunleavy,Monta Ellis,1
2012,WAS,MIL,Cartier Martin,James Singleton,Maurice Evans,Nene Hilario,Shelvin Mack,Ekpe Udoh,Luc Mbah a Moute,Mike Dunleavy,Monta Ellis,Shaun Livingston,1
2012,WAS,MIL,Cartier Martin,James Singleton,Maurice Evans,Nene Hilario,Shelvin Mack,Drew Gooden,Luc Mbah a Moute,Mike Dunleavy,Monta Ellis,Shaun Livingston,1
2012,WAS,MIL,Cartier Martin,James Singleton,Kevin Seraphin,Maurice Evans,Shelvin Mack,Brandon Jennings,Drew Gooden,Luc Mbah a Moute,Mike Dunleavy,Monta Ellis,-1
2012,WAS,MIL,James Singleton,John Wall,Jordan Crawford,Kevin Seraphin,Maurice Evans,Brandon Jennings,Drew Gooden,Luc Mbah a Moute,Mike Dunleavy,Monta Ellis,-1
2012,WAS,MIL,James Singleton,John Wall,Jordan Crawford,Maurice Evans,Nene Hilario,Brandon Jennings,Drew Gooden,Ersan Ilyasova,Mike Dunleavy,Monta Ellis,1
2012,IND,MIL,Danny Granger,David West,George Hill,Paul George,Roy Hibbert,Brandon Jennings,Carlos Delfino,Drew Gooden,Luc Mbah a Moute,Monta Ellis,1
2012,IND,MIL,Danny Granger,George Hill,Leandro Barbosa,Roy Hibbert,Tyler Hansbrough,Brandon Jennings,Carlos Delfino,Drew Gooden,Luc Mbah a Moute,Monta Ellis,1
2012,IND,MIL,Danny Granger,George Hill,Leandro Barbosa,Roy Hibbert,Tyler Hansbrough,Beno Udrih,Brandon Jennings,Ekpe Udoh,Larry Sanders,Mike Dunleavy,-1
2012,IND,MIL,A.J. Price,Danny Granger,Leandro Barbosa,Lou Amundson,Tyler Hansbrough,Beno Udrih,Brandon Jennings,Ekpe Udoh,Larry Sanders,Mike Dunleavy,-1
2012,IND,MIL,A.J. Price,Dahntay Jones,Leandro Barbosa,Lou Amundson,Tyler Hansbrough,Beno Udrih,Ekpe Udoh,Larry Sanders,Mike Dunleavy,Monta Ellis,-1
2012,IND,MIL,A.J. Price,Dahntay Jones,Leandro Barbosa,Lou Amundson,Tyler Hansbrough,Beno Udrih,Ekpe Udoh,Luc Mbah a Moute,Mike Dunleavy,Monta Ellis,-1
2012,IND,MIL,Dahntay Jones,David West,George Hill,Leandro Barbosa,Lou Amundson,Beno Udrih,Ekpe Udoh,Luc Mbah a Moute,Mike Dunleavy,Monta Ellis,1
2012,IND,MIL,Danny Granger,David West,George Hill,Paul George,Roy Hibbert,Brandon Jennings,Drew Gooden,Luc Mbah a Moute,Mike Dunleavy,Monta Ellis,-1
2012,IND,MIL,Danny Granger,David West,George Hill,Leandro Barbosa,Roy Hibbert,Brandon Jennings,Drew Gooden,Luc Mbah a Moute,Mike Dunleavy,Monta Ellis,1
2012,IND,MIL,Danny Granger,David West,George Hill,Leandro Barbosa,Lou Amundson,Brandon Jennings,Drew Gooden,Luc Mbah a Moute,Mike Dunleavy,Monta Ellis,1
2012,IND,MIL,Danny Granger,David West,George Hill,Paul George,Roy Hibbert,Brandon Jennings,Carlos Delfino,Drew Gooden,Luc Mbah a Moute,Monta Ellis,1
2012,IND,MIL,Danny Granger,David West,George Hill,Lou Amundson,Paul George,Brandon Jennings,Carlos Delfino,Drew Gooden,Luc Mbah a Moute,Monta Ellis,-1
2012,IND,MIL,Danny Granger,David West,George Hill,Leandro Barbosa,Lou Amundson,Brandon Jennings,Carlos Delfino,Drew Gooden,Luc Mbah a Moute,Monta Ellis,-1
2012,IND,MIL,Danny Granger,David West,George Hill,Leandro Barbosa,Lou Amundson,Brandon Jennings,Drew Gooden,Larry Sanders,Mike Dunleavy,Monta Ellis,-1
2012,IND,MIL,Dahntay Jones,George Hill,Leandro Barbosa,Lou Amundson,Tyler Hansbrough,Beno Udrih,Brandon Jennings,Drew Gooden,Larry Sanders,Mike Dunleavy,1
2012,IND,MIL,A.J. Price,Dahntay Jones,Leandro Barbosa,Lou Amundson,Tyler Hansbrough,Beno Udrih,Ekpe Udoh,Larry Sanders,Mike Dunleavy,Monta Ellis,-1
2012,IND,MIL,A.J. Price,Danny Granger,Leandro Barbosa,Lou Amundson,Tyler Hansbrough,Beno Udrih,Ekpe Udoh,Larry Sanders,Mike Dunleavy,Monta Ellis,1
2012,IND,MIL,Danny Granger,David West,George Hill,Leandro Barbosa,Tyler Hansbrough,Brandon Jennings,Ekpe Udoh,Larry Sanders,Mike Dunleavy,Monta Ellis,-1
2012,IND,MIL,Danny Granger,David West,George Hill,Paul George,Roy Hibbert,Brandon Jennings,Ekpe Udoh,Larry Sanders,Mike Dunleavy,Monta Ellis,1
2012,IND,MIL,Danny Granger,David West,George Hill,Paul George,Roy Hibbert,Brandon Jennings,Larry Sanders,Luc Mbah a Moute,Mike Dunleavy,Monta Ellis,-1
2012,IND,MIL,Danny Granger,David West,George Hill,Paul George,Roy Hibbert,Brandon Jennings,Ekpe Udoh,Luc Mbah a Moute,Mike Dunleavy,Monta Ellis,1
2012,MIL,NJN,Brandon Jennings,Drew Gooden,Ersan Ilyasova,Luc Mbah a Moute,Monta Ellis,Gerald Wallace,Jordan Williams,Kris Humphries,MarShon Brooks,Sundiata Gaines,-1
2012,MIL,NJN,Beno Udrih,Ekpe Udoh,Ersan Ilyasova,Mike Dunleavy,Monta Ellis,DeShawn Stevenson,Gerald Green,Johan Petro,Kris Humphries,Sundiata Gaines,-1
2012,MIL,NJN,Beno Udrih,Ekpe Udoh,Ersan Ilyasova,Mike Dunleavy,Monta Ellis,Armon Johnson,DeShawn Stevenson,Gerald Green,Johan Petro,Kris Humphries,-1
